quote_datetime,expiration,strike,underlying_bid,bid,ask,ticker
2026-04-16 14:58:25,2027-03-26,180000.0,74846.72,598.77376,636.19712,BTC
2026-04-16 14:58:25,2026-04-19,80000.0,74846.72,29.938688000000003,44.908032,BTC
2026-04-16 14:58:25,2026-05-08,68000.0,74846.72,6773.62816,10590.810879999999,BTC
2026-04-16 14:58:25,2026-09-25,120000.0,74846.72,598.77376,673.6204799999999,BTC
2026-04-16 14:58:25,2026-04-17,62000.0,74846.72,12349.7088,15231.307519999998,BTC
2026-04-16 14:58:25,2026-06-26,75000.0,74846.72,5650.92736,5725.77408,BTC
2026-04-16 14:58:25,2027-03-26,88000.0,74846.72,9430.68672,9655.22688,BTC
2026-04-16 14:58:25,2027-03-26,170000.0,74846.72,748.4672,823.3139199999999,BTC
2026-04-16 14:58:25,2027-03-26,74000.0,74846.72,14819.65056,15119.037440000002,BTC
2026-04-16 14:58:25,2026-06-26,88000.0,74846.72,1534.35776,1571.78112,BTC
2026-04-16 14:58:25,2026-05-01,79000.0,74846.72,973.00736,1047.85408,BTC
2026-04-16 14:58:25,2026-09-25,115000.0,74846.72,785.89056,860.73728,BTC
2026-04-16 14:58:25,2026-04-17,66000.0,74846.72,8794.489599999999,8981.6064,BTC
2026-04-16 14:58:25,2026-04-20,81000.0,74846.72,29.938688000000003,44.908032,BTC
2026-04-16 14:58:25,2026-04-24,90000.0,74846.72,7.484672000000001,22.454016,BTC
2026-04-16 14:58:25,2026-04-24,86000.0,74846.72,29.938688000000003,37.42336,BTC
2026-04-16 14:58:25,2026-04-18,75500.0,74846.72,561.3504,598.77376,BTC
2026-04-16 14:58:25,2026-04-20,66000.0,74846.72,6399.394560000001,11039.8912,BTC
2026-04-16 14:58:25,2026-09-25,130000.0,74846.72,351.779584,411.65695999999997,BTC
2026-04-16 14:58:25,2027-03-26,76000.0,74846.72,13958.91328,14220.8768,BTC
2026-04-16 14:58:25,2026-04-19,67000.0,74846.72,5201.847040000001,10066.88384,BTC
2026-04-16 14:58:25,2026-04-17,79000.0,74846.72,7.484672000000001,14.969344000000001,BTC
2026-04-16 14:58:25,2026-06-26,78000.0,74846.72,4303.6864000000005,4378.53312,BTC
2026-04-16 14:58:25,2026-09-25,92000.0,74846.72,3405.52576,3480.37248,BTC
2026-04-16 14:58:25,2026-09-25,125000.0,74846.72,449.08032000000003,523.92704,BTC
2026-04-16 14:58:25,2026-04-17,69000.0,74846.72,5800.6208,5987.7376,BTC
2026-04-16 14:58:25,2026-06-26,210000.0,74846.72,7.484672000000001,22.454016,BTC
2026-04-16 14:58:25,2026-05-01,77000.0,74846.72,1609.2044799999999,1646.6278399999999,BTC
2026-04-16 14:58:25,2026-04-19,69000.0,74846.72,4041.72288,6848.47488,BTC
2026-04-16 14:58:25,2027-03-26,130000.0,74846.72,2320.24832,2469.94176,BTC
2026-04-16 14:58:25,2026-04-24,52000.0,74846.72,21555.855359999998,23539.29344,BTC
2026-04-16 14:58:25,2026-09-25,175000.0,74846.72,52.392704,82.33139200000001,BTC
2026-04-16 14:58:25,2026-04-17,56000.0,74846.72,18225.17632,20657.694720000003,BTC
2026-04-16 14:58:25,2027-03-26,84000.0,74846.72,10777.927679999999,11002.46784,BTC
2026-04-16 14:58:25,2026-04-24,63000.0,74846.72,11788.358400000001,12087.745280000001,BTC
2026-04-16 14:58:25,2026-04-17,77000.0,74846.72,52.392704,67.362048,BTC
2026-04-16 14:58:25,2026-05-29,71000.0,74846.72,6623.93472,6736.2047999999995,BTC
2026-04-16 14:58:25,2026-04-19,73500.0,74846.72,636.19712,4341.10976,BTC
2026-04-16 14:58:25,2026-09-25,68000.0,74846.72,12873.635839999999,13060.752639999999,BTC
2026-04-16 14:58:25,2026-12-25,230000.0,74846.72,67.362048,119.75475200000001,BTC
2026-04-16 14:58:25,2026-04-19,68000.0,74846.72,4191.41632,9056.45312,BTC
2026-04-16 14:58:25,2026-04-20,79000.0,74846.72,97.300736,127.239424,BTC
2026-04-16 14:58:25,2026-05-29,45000.0,74846.72,29901.26464,30200.651520000003,BTC
2026-04-16 14:58:25,2026-04-24,60000.0,74846.72,14819.65056,15044.19072,BTC
2026-04-16 14:58:25,2026-04-19,65000.0,74846.72,8794.489599999999,12312.285440000001,BTC
2026-04-16 14:58:25,2026-05-08,73000.0,74846.72,4079.14624,4228.83968,BTC
2026-04-16 14:58:25,2026-04-24,80000.0,74846.72,299.38688,321.840896,BTC
2026-04-16 14:58:25,2026-04-17,64000.0,74846.72,9093.87648,11676.08832,BTC
2026-04-16 14:58:25,2026-09-25,85000.0,74846.72,5201.847040000001,5276.693759999999,BTC
2026-04-16 14:58:25,2026-12-25,160000.0,74846.72,411.65695999999997,486.50368,BTC
2026-04-16 14:58:25,2026-12-25,90000.0,74846.72,6586.5113599999995,6698.78144,BTC
2026-04-16 14:58:25,2027-03-26,66000.0,74846.72,18936.22016,19273.0304,BTC
2026-04-16 14:58:25,2026-05-29,61000.0,74846.72,14520.26368,14782.227200000001,BTC
2026-04-16 14:58:25,2026-06-26,85000.0,74846.72,2133.13152,2170.55488,BTC
2026-04-16 14:58:25,2027-03-26,160000.0,74846.72,973.00736,1047.85408,BTC
2026-04-16 14:58:25,2026-09-25,260000.0,74846.72,7.484672000000001,37.42336,BTC
2026-04-16 14:58:25,2026-04-18,74000.0,74846.72,1309.8176,1422.08768,BTC
2026-04-16 14:58:25,2026-09-25,82000.0,74846.72,6174.8544,6249.701120000001,BTC
2026-04-16 14:58:25,2026-05-29,77000.0,74846.72,3405.52576,3442.94912,BTC
2026-04-16 14:58:25,2026-04-19,82000.0,74846.72,7.484672000000001,22.454016,BTC
2026-04-16 14:58:25,2026-06-26,170000.0,74846.72,7.484672000000001,22.454016,BTC
2026-04-16 14:58:25,2026-12-25,35000.0,74846.72,41203.11936,41390.23616000001,BTC
2026-04-16 14:58:25,2026-05-01,81000.0,74846.72,561.3504,598.77376,BTC
2026-04-16 14:58:25,2026-12-25,120000.0,74846.72,1796.3212800000001,1908.59136,BTC
2026-04-16 14:58:25,2026-04-24,77000.0,74846.72,935.5840000000001,973.00736,BTC
2026-04-16 14:58:25,2026-04-18,77000.0,74846.72,172.147456,202.08614400000002,BTC
2026-04-16 14:58:25,2026-06-26,100000.0,74846.72,374.2336,449.08032000000003,BTC
2026-04-16 14:58:25,2026-04-18,70000.0,74846.72,4565.64992,5164.423680000001,BTC
2026-04-16 14:58:25,2026-04-18,71500.0,74846.72,3180.9856000000004,3704.91264,BTC
2026-04-16 14:58:25,2026-12-25,150000.0,74846.72,561.3504,636.19712,BTC
2026-04-16 14:58:25,2026-05-01,87000.0,74846.72,89.816064,112.27008000000001,BTC
2026-04-16 14:58:25,2026-05-08,77000.0,74846.72,2133.13152,2207.97824,BTC
2026-04-16 14:58:25,2026-04-18,72500.0,74846.72,2282.82496,2806.752,BTC
2026-04-16 14:58:25,2026-06-26,95000.0,74846.72,711.04384,748.4672,BTC
2026-04-16 14:58:25,2026-04-17,65000.0,74846.72,9767.49696,9954.61376,BTC
2026-04-16 14:58:25,2026-09-25,88000.0,74846.72,4341.10976,4415.95648,BTC
2026-04-16 14:58:25,2026-12-25,66000.0,74846.72,16728.24192,16990.20544,BTC
2026-04-16 14:58:25,2026-05-01,68000.0,74846.72,7185.2851200000005,7634.36544,BTC
2026-04-16 14:58:25,2027-03-26,104000.0,74846.72,5501.23392,5688.35072,BTC
2026-04-16 14:58:25,2026-12-25,170000.0,74846.72,299.38688,351.779584,BTC
2026-04-16 14:58:25,2026-09-25,65000.0,74846.72,14782.227200000001,15081.614080000001,BTC
2026-04-16 14:58:25,2026-04-19,66000.0,74846.72,7185.2851200000005,11376.70144,BTC
2026-04-16 14:58:25,2027-03-26,40000.0,74846.72,37535.630079999995,38022.133760000004,BTC
2026-04-16 14:58:25,2026-05-08,70000.0,74846.72,5351.54048,9131.29984,BTC
2026-04-16 14:58:25,2026-09-25,135000.0,74846.72,276.932864,306.871552,BTC
2026-04-16 14:58:25,2026-04-17,69500.0,74846.72,2619.6352,7559.518720000001,BTC
2026-04-16 14:58:25,2026-04-18,74500.0,74846.72,1010.43072,1085.27744,BTC
2026-04-16 14:58:25,2026-05-29,80000.0,74846.72,2282.82496,2357.67168,BTC
2026-04-16 14:58:25,2026-05-29,79000.0,74846.72,2619.6352,2694.4819199999997,BTC
2026-04-16 14:58:25,2026-04-24,67000.0,74846.72,7933.75232,8195.71584,BTC
2026-04-16 14:58:25,2026-04-24,56000.0,74846.72,17401.8624,19422.723840000002,BTC
2026-04-16 14:58:25,2027-03-26,55000.0,74846.72,25896.965119999997,26233.77536,BTC
2026-04-16 14:58:25,2027-03-26,62000.0,74846.72,21293.89184,21630.70208,BTC
2026-04-16 14:58:25,2026-04-20,77500.0,74846.72,254.478848,284.417536,BTC
2026-04-16 14:58:25,2026-06-26,65000.0,74846.72,12012.89856,12162.592,BTC
2026-04-16 14:58:25,2026-09-25,50000.0,74846.72,26533.162239999998,26907.39584,BTC
2026-04-16 14:58:25,2026-04-17,72000.0,74846.72,2844.17536,3031.29216,BTC
2026-04-16 14:58:25,2026-09-25,96000.0,74846.72,2657.05856,2731.90528,BTC
2026-04-16 14:58:25,2027-03-26,82000.0,74846.72,11488.97152,11713.51168,BTC
2026-04-16 14:58:25,2026-06-26,150000.0,74846.72,14.969344000000001,22.454016,BTC
2026-04-16 14:58:25,2026-09-25,55000.0,74846.72,22266.8992,22603.70944,BTC
2026-04-16 14:58:25,2026-04-24,57000.0,74846.72,17065.05216,20171.19104,BTC
2026-04-16 14:58:25,2026-04-20,77000.0,74846.72,344.294912,374.2336,BTC
2026-04-16 14:58:25,2026-09-25,74000.0,74846.72,9580.38016,9692.65024,BTC
2026-04-16 14:58:25,2026-05-29,40000.0,74846.72,34841.148160000004,35140.535039999995,BTC
2026-04-16 14:58:25,2026-12-25,84000.0,74846.72,8457.67936,8569.94944,BTC
2026-04-16 14:58:25,2026-04-20,75000.0,74846.72,1010.43072,1085.27744,BTC
2026-04-16 14:58:25,2026-12-25,76000.0,74846.72,11601.2416,11750.93504,BTC
2026-04-16 14:58:25,2026-09-25,66000.0,74846.72,14108.60672,14407.9936,BTC
2026-04-16 14:58:25,2026-04-19,76500.0,74846.72,344.294912,366.748928,BTC
2026-04-16 14:58:25,2026-04-20,78000.0,74846.72,187.1168,217.055488,BTC
2026-04-16 14:58:25,2026-09-25,105000.0,74846.72,1496.9344,1571.78112,BTC
2026-04-16 14:58:25,2026-12-25,88000.0,74846.72,7147.86176,7222.70848,BTC
2026-04-16 14:58:25,2026-04-17,50000.0,74846.72,23127.63648,26046.65856,BTC
2026-04-16 14:58:25,2026-12-25,58000.0,74846.72,21967.512319999998,22379.16928,BTC
2026-04-16 14:58:25,2026-05-29,82000.0,74846.72,1721.47456,1796.3212800000001,BTC
2026-04-16 14:58:25,2026-06-26,125000.0,74846.72,44.908032,67.362048,BTC
2026-04-16 14:58:25,2026-06-26,20000.0,74846.72,54900.06912000001,55012.3392,BTC
2026-04-16 14:58:25,2026-12-25,85000.0,74846.72,8120.86912,8233.1392,BTC
2026-04-16 14:58:25,2027-03-26,78000.0,74846.72,13098.176,13322.71616,BTC
2026-04-16 14:58:25,2026-06-26,66000.0,74846.72,11227.008,11451.54816,BTC
2026-04-16 14:58:25,2026-05-29,81000.0,74846.72,1983.43808,2058.2848,BTC
2026-04-16 14:58:25,2026-04-17,73500.0,74846.72,1422.08768,1684.0511999999999,BTC
2026-04-16 14:58:25,2026-12-25,78000.0,74846.72,10740.50432,10890.19776,BTC
2026-04-16 14:58:25,2026-04-20,74000.0,74846.72,1534.35776,1646.6278399999999,BTC
2026-04-16 14:58:25,2026-04-24,85000.0,74846.72,44.908032,52.392704,BTC
2026-04-16 14:58:25,2026-04-24,74000.0,74846.72,2282.82496,2357.67168,BTC
2026-04-16 14:58:25,2026-05-29,78000.0,74846.72,2993.8688,3031.29216,BTC
2026-04-16 14:58:25,2026-05-01,65000.0,74846.72,9917.190400000001,10366.27072,BTC
